Date,SPX,GOLD,BTC
2023-10-23,4217.0400390625,1976.300048828125,33086.234375
2023-10-24,4247.68017578125,1975.0,33901.52734375
2023-10-25,4186.77001953125,1984.0999755859375,34502.8203125
2023-10-26,4137.22998046875,1987.199951171875,34156.6484375
2023-10-27,4117.3701171875,1988.5999755859375,33909.80078125
2023-10-30,4166.81982421875,1996.199951171875,34502.36328125
2023-10-31,4193.7998046875,1985.199951171875,34667.78125
2023-11-01,4237.85986328125,1978.800048828125,35437.25390625
2023-11-02,4317.77978515625,1985.5999755859375,34938.2421875
2023-11-03,4358.33984375,1991.5,34732.32421875
2023-11-06,4365.97998046875,1981.5999755859375,35037.37109375
2023-11-07,4378.3798828125,1966.800048828125,35443.5625
2023-11-08,4382.77978515625,1951.5,35655.27734375
2023-11-09,4347.35009765625,1964.199951171875,36693.125
2023-11-10,4415.240234375,1932.5999755859375,37313.96875
2023-11-13,4411.5498046875,1945.5,36502.35546875
2023-11-14,4495.7001953125,1961.800048828125,35537.640625
2023-11-15,4502.8798828125,1960.0999755859375,37880.58203125
2023-11-16,4508.240234375,1983.9000244140625,36154.76953125
2023-11-17,4514.02001953125,1981.5999755859375,36596.68359375
2023-11-20,4547.3798828125,1977.699951171875,37476.95703125
2023-11-21,4538.18994140625,1999.300048828125,35813.8125
2023-11-22,4556.6201171875,1991.4000244140625,37432.33984375
2023-11-23,4556.6201171875,1991.4000244140625,37289.62109375
2023-11-24,4559.33984375,2002.199951171875,37720.28125
2023-11-27,4550.43017578125,2011.800048828125,37254.16796875
2023-11-28,4554.89013671875,2039.699951171875,37831.0859375
2023-11-29,4550.580078125,2047.0999755859375,37858.4921875
2023-11-30,4567.7998046875,2038.0999755859375,37712.74609375
2023-12-01,4594.6298828125,2071.0,38688.75
2023-12-04,4569.77978515625,2024.0999755859375,41980.09765625
2023-12-05,4567.18017578125,2018.5,44080.6484375
2023-12-06,4549.33984375,2030.5,43746.4453125
2023-12-07,4585.58984375,2029.9000244140625,43292.6640625
2023-12-08,4604.3701171875,1998.300048828125,44166.6015625
2023-12-11,4622.43994140625,1978.0,41243.83203125
2023-12-12,4643.7001953125,1977.800048828125,41450.22265625
2023-12-13,4707.08984375,1982.300048828125,42890.7421875
2023-12-14,4719.5498046875,2030.199951171875,43023.97265625
2023-12-15,4719.18994140625,2021.0999755859375,41929.7578125
2023-12-18,4740.56005859375,2026.300048828125,42623.5390625
2023-12-19,4768.3701171875,2038.4000244140625,42270.52734375
2023-12-20,4698.35009765625,2034.5,43652.25
2023-12-21,4746.75,2039.0999755859375,43869.15234375
2023-12-22,4754.6298828125,2057.10009765625,43997.90234375
2023-12-25,4754.6298828125,2057.10009765625,43613.140625
2023-12-26,4774.75,2058.199951171875,42520.40234375
2023-12-27,4781.580078125,2081.89990234375,43442.85546875
2023-12-28,4783.35009765625,2073.89990234375,42627.85546875
2023-12-29,4769.830078125,2062.39990234375,42099.40234375
2024-01-01,4769.830078125,2062.39990234375,44167.33203125
2024-01-02,4742.830078125,2064.39990234375,44957.96875
2024-01-03,4704.81005859375,2034.199951171875,42848.17578125
2024-01-04,4688.68017578125,2042.300048828125,44179.921875
2024-01-05,4697.240234375,2042.4000244140625,44162.69140625
2024-01-08,4763.5400390625,2026.5999755859375,46970.50390625
2024-01-09,4756.5,2026.4000244140625,46139.73046875
2024-01-10,4783.4501953125,2021.699951171875,46627.77734375
2024-01-11,4780.240234375,2014.300048828125,46368.5859375
2024-01-12,4783.830078125,2046.699951171875,42853.16796875
2024-01-15,4783.830078125,2046.699951171875,42511.96875
2024-01-16,4765.97998046875,2026.0,43154.9453125
2024-01-17,4739.2099609375,2002.5999755859375,42742.65234375
2024-01-18,4780.93994140625,2018.5999755859375,41262.05859375
2024-01-19,4839.81005859375,2026.5,41618.40625
2024-01-22,4850.43017578125,2019.800048828125,39507.3671875
2024-01-23,4864.60009765625,2023.699951171875,39845.55078125
2024-01-24,4868.5498046875,2013.9000244140625,40077.07421875
2024-01-25,4894.16015625,2016.9000244140625,39933.80859375
2024-01-26,4890.97021484375,2016.800048828125,41816.87109375
2024-01-29,4927.93017578125,2025.199951171875,43288.24609375
2024-01-30,4924.97021484375,2031.5,42952.609375
2024-01-31,4845.64990234375,2048.39990234375,42582.60546875
2024-02-01,4906.18994140625,2053.0,43075.7734375
2024-02-02,4958.60986328125,2036.0999755859375,43185.859375
2024-02-05,4942.81005859375,2025.699951171875,42658.66796875
2024-02-06,4954.22998046875,2034.5,43084.671875
2024-02-07,4995.06005859375,2035.199951171875,44318.22265625
2024-02-08,4997.91015625,2032.199951171875,45301.56640625
2024-02-09,5026.60986328125,2023.300048828125,47147.19921875
2024-02-12,5021.83984375,2018.199951171875,49958.22265625
2024-02-13,4953.169921875,1992.9000244140625,49742.44140625
2024-02-14,5000.6201171875,1990.300048828125,51826.6953125
2024-02-15,5029.72998046875,2002.0999755859375,51938.5546875
2024-02-16,5005.56982421875,2011.5,52160.203125
2024-02-19,5005.56982421875,2011.5,51779.14453125
2024-02-20,4975.509765625,2027.5,52284.875
2024-02-21,4981.7998046875,2022.300048828125,51839.1796875
2024-02-22,5087.02978515625,2019.699951171875,51304.97265625
2024-02-23,5088.7998046875,2038.5999755859375,50731.94921875
2024-02-26,5069.52978515625,2028.5,54522.40234375
2024-02-27,5078.18017578125,2034.0,57085.37109375
2024-02-28,5069.759765625,2033.0,62504.7890625
2024-02-29,5096.27001953125,2045.699951171875,61198.3828125
2024-03-01,5137.080078125,2086.89990234375,62440.6328125
2024-03-04,5130.9501953125,2117.699951171875,68330.4140625
2024-03-05,5078.64990234375,2133.5,63801.19921875
2024-03-06,5104.759765625,2150.300048828125,66106.8046875
2024-03-07,5157.35986328125,2158.0,66925.484375
2024-03-08,5123.68994140625,2178.60009765625,68300.09375
2024-03-11,5117.93994140625,2182.5,72123.90625
2024-03-12,5175.27001953125,2160.39990234375,71481.2890625
2024-03-13,5165.31005859375,2175.39990234375,73083.5
2024-03-14,5150.47998046875,2163.0,71396.59375
2024-03-15,5117.08984375,2157.300048828125,69403.7734375
2024-03-18,5149.419921875,2160.699951171875,67548.59375
2024-03-19,5178.509765625,2156.300048828125,61912.7734375
2024-03-20,5224.6201171875,2157.89990234375,67913.671875
2024-03-21,5241.52978515625,2182.39990234375,65491.390625
2024-03-22,5234.18017578125,2158.10009765625,63778.76171875
2024-03-25,5218.18994140625,2174.800048828125,69958.8125
2024-03-26,5203.580078125,2175.60009765625,69987.8359375
2024-03-27,5248.490234375,2190.60009765625,69455.34375
2024-03-28,5254.35009765625,2217.39990234375,70744.953125
2024-03-29,5254.35009765625,2217.39990234375,69892.828125
2024-04-01,5243.77001953125,2236.5,69702.1484375
2024-04-02,5205.81005859375,2261.0,65446.97265625
2024-04-03,5211.490234375,2294.39990234375,65980.8125
2024-04-04,5147.2099609375,2288.800048828125,68508.84375
2024-04-05,5204.33984375,2325.699951171875,67837.640625
2024-04-08,5202.39013671875,2331.699951171875,71631.359375
2024-04-09,5209.91015625,2343.5,69139.015625
2024-04-10,5160.64013671875,2329.60009765625,70587.8828125
2024-04-11,5199.06005859375,2354.800048828125,70060.609375
2024-04-12,5123.41015625,2356.199951171875,67195.8671875
2024-04-15,5061.81982421875,2365.800048828125,63426.2109375
2024-04-16,5051.41015625,2390.800048828125,63811.86328125
2024-04-17,5022.2099609375,2371.699951171875,61276.69140625
2024-04-18,5011.1201171875,2382.300048828125,63512.75390625
2024-04-19,4967.22998046875,2398.39990234375,63843.5703125
2024-04-22,5010.60009765625,2332.199951171875,66837.6796875
2024-04-23,5070.5498046875,2327.699951171875,66407.2734375
2024-04-24,5071.6298828125,2324.5,64276.8984375
2024-04-25,5048.419921875,2329.800048828125,64481.70703125
2024-04-26,5099.9599609375,2334.800048828125,63755.3203125
2024-04-29,5116.169921875,2345.39990234375,63841.12109375
2024-04-30,5035.68994140625,2291.39990234375,60636.85546875
2024-05-01,5018.39013671875,2299.89990234375,58254.01171875
2024-05-02,5064.2001953125,2299.199951171875,59123.43359375
2024-05-03,5127.7900390625,2299.0,62889.8359375
2024-05-06,5180.740234375,2321.60009765625,63161.94921875
2024-05-07,5187.7001953125,2315.199951171875,62334.81640625
2024-05-08,5187.669921875,2313.60009765625,61187.94140625
2024-05-09,5214.080078125,2332.10009765625,63049.9609375
2024-05-10,5222.68017578125,2367.300048828125,60792.77734375
2024-05-13,5221.419921875,2336.10009765625,62901.44921875
2024-05-14,5246.68017578125,2353.39990234375,61552.7890625
2024-05-15,5308.14990234375,2388.699951171875,66267.4921875
2024-05-16,5297.10009765625,2380.0,65231.58203125
2024-05-17,5303.27001953125,2412.199951171875,67051.875
2024-05-20,5308.1298828125,2433.89990234375,71448.1953125
2024-05-21,5321.41015625,2421.699951171875,70136.53125
2024-05-22,5307.009765625,2389.199951171875,69122.3359375
2024-05-23,5267.83984375,2335.0,67929.5625
2024-05-24,5304.72021484375,2332.5,68526.1015625
2024-05-27,5304.72021484375,2332.5,69394.5546875
2024-05-28,5306.0400390625,2355.199951171875,68296.21875
2024-05-29,5266.9501953125,2340.300048828125,67578.09375
2024-05-30,5235.47998046875,2342.89990234375,68364.9921875
2024-05-31,5277.509765625,2322.89990234375,67491.4140625
2024-06-03,5283.39990234375,2346.60009765625,68804.78125
2024-06-04,5291.33984375,2325.5,70567.765625
2024-06-05,5354.02978515625,2354.10009765625,71082.8203125
2024-06-06,5352.9599609375,2370.300048828125,70757.1640625
2024-06-07,5346.990234375,2305.199951171875,69342.5859375
2024-06-10,5360.7900390625,2307.699951171875,69512.28125
2024-06-11,5375.31982421875,2307.5,67332.03125
2024-06-12,5421.02978515625,2336.0,68241.1875
2024-06-13,5433.740234375,2300.199951171875,66756.3984375
2024-06-14,5431.60009765625,2331.39990234375,66011.09375
2024-06-17,5473.22998046875,2312.39990234375,66490.296875
2024-06-18,5487.02978515625,2330.39990234375,65140.74609375
2024-06-19,5487.02978515625,2330.39990234375,64960.296875
2024-06-20,5473.169921875,2353.800048828125,64828.65625
2024-06-21,5464.6201171875,2316.39990234375,64096.19921875
2024-06-24,5447.8701171875,2330.0,60277.4140625
2024-06-25,5469.2998046875,2316.60009765625,61804.640625
2024-06-26,5477.89990234375,2299.199951171875,60811.27734375
2024-06-27,5482.8701171875,2324.5,61604.80078125
2024-06-28,5460.47998046875,2327.699951171875,60320.13671875
2024-07-01,5475.08984375,2327.60009765625,62851.98046875
2024-07-02,5509.009765625,2323.0,62029.015625
2024-07-03,5537.02001953125,2359.800048828125,60173.921875
2024-07-04,5537.02001953125,2359.800048828125,56977.703125
2024-07-05,5567.18994140625,2388.5,56662.375
2024-07-08,5572.85009765625,2355.199951171875,56705.09765625
2024-07-09,5576.97998046875,2360.10009765625,58009.2265625
2024-07-10,5633.91015625,2372.199951171875,57742.49609375
2024-07-11,5584.5400390625,2415.0,57344.9140625
2024-07-12,5615.35009765625,2414.0,57899.46484375
2024-07-15,5631.22021484375,2422.89990234375,64870.15234375
2024-07-16,5667.2001953125,2462.39990234375,65097.1484375
2024-07-17,5588.27001953125,2454.800048828125,64118.79296875
2024-07-18,5544.58984375,2451.800048828125,63974.06640625
2024-07-19,5505.0,2395.5,66710.15625
2024-07-22,5564.41015625,2392.0,67585.25
2024-07-23,5555.740234375,2404.60009765625,65927.671875
2024-07-24,5427.1298828125,2413.300048828125,65372.1328125
2024-07-25,5399.22021484375,2351.89990234375,65777.2265625
2024-07-26,5459.10009765625,2380.0,67912.0625
2024-07-29,5463.5400390625,2377.300048828125,66819.9140625
2024-07-30,5436.43994140625,2405.0,66201.015625
2024-07-31,5522.2998046875,2426.5,64619.25
2024-08-01,5446.68017578125,2435.0,65357.5
2024-08-02,5346.56005859375,2425.699951171875,61415.06640625
2024-08-05,5186.330078125,2401.699951171875,53991.45703125
2024-08-06,5240.02978515625,2389.10009765625,56034.31640625
2024-08-07,5199.5,2390.5,55027.4609375
2024-08-08,5319.31005859375,2422.199951171875,61710.13671875
2024-08-09,5344.16015625,2432.10009765625,60880.11328125
2024-08-12,5344.39013671875,2462.39990234375,59354.515625
2024-08-13,5434.43017578125,2466.699951171875,60609.56640625
2024-08-14,5455.2099609375,2439.39990234375,58737.26953125
2024-08-15,5543.22021484375,2453.10009765625,57560.09765625
2024-08-16,5554.25,2498.60009765625,58894.10546875
2024-08-19,5608.25,2501.800048828125,59493.453125
2024-08-20,5597.1201171875,2511.300048828125,59012.79296875
2024-08-21,5620.85009765625,2508.39990234375,61175.19140625
2024-08-22,5570.64013671875,2478.89990234375,60381.9140625
2024-08-23,5634.60986328125,2508.39990234375,64094.35546875
2024-08-26,5616.83984375,2517.699951171875,62880.66015625
2024-08-27,5625.7998046875,2516.0,59504.1328125
2024-08-28,5592.18017578125,2501.0,59027.625
2024-08-29,5591.9599609375,2525.699951171875,59388.1796875
2024-08-30,5648.39990234375,2493.800048828125,59119.4765625
2024-09-02,5648.39990234375,2493.800048828125,59112.48046875
2024-09-03,5528.93017578125,2489.89990234375,57431.0234375
2024-09-04,5520.06982421875,2493.39990234375,57971.5390625
2024-09-05,5503.41015625,2511.39990234375,56160.48828125
2024-09-06,5408.419921875,2493.5,53948.75390625
2024-09-09,5471.0498046875,2501.800048828125,57019.53515625
2024-09-10,5495.52001953125,2512.300048828125,57648.7109375
2024-09-11,5554.1298828125,2512.10009765625,57343.171875
2024-09-12,5595.759765625,2551.199951171875,58127.01171875
2024-09-13,5626.02001953125,2581.300048828125,60571.30078125
2024-09-16,5633.08984375,2580.39990234375,58192.5078125
2024-09-17,5634.580078125,2564.300048828125,60308.5390625
2024-09-18,5618.259765625,2570.699951171875,61649.6796875
2024-09-19,5713.64013671875,2588.0,62940.45703125
2024-09-20,5702.5498046875,2619.89990234375,63192.9765625
2024-09-23,5718.56982421875,2626.5,63329.80078125
2024-09-24,5732.93017578125,2651.199951171875,64301.96875
2024-09-25,5722.259765625,2659.199951171875,63143.14453125
2024-09-26,5745.3701171875,2669.89990234375,65181.01953125
2024-09-27,5738.169921875,2644.300048828125,65790.6640625
2024-09-30,5762.47998046875,2636.10009765625,63329.5
2024-10-01,5708.75,2667.300048828125,60837.0078125
2024-10-02,5709.5400390625,2647.10009765625,60632.78515625
2024-10-03,5699.93994140625,2657.10009765625,60759.40234375
2024-10-04,5751.06982421875,2645.800048828125,62067.4765625
2024-10-07,5695.93994140625,2644.800048828125,62236.66015625
2024-10-08,5751.1298828125,2615.0,62131.96875
2024-10-09,5792.0400390625,2606.0,60582.1015625
2024-10-10,5780.0498046875,2620.60009765625,60274.5
2024-10-11,5815.02978515625,2657.60009765625,62445.08984375
2024-10-14,5859.85009765625,2647.800048828125,66046.125
2024-10-15,5815.259765625,2661.39990234375,67041.109375
2024-10-16,5842.47021484375,2674.0,67612.71875
2024-10-17,5841.47021484375,2691.0,67399.8359375
2024-10-18,5864.669921875,2713.699951171875,68418.7890625
2024-10-21,5853.97998046875,2723.10009765625,67367.8515625
2024-10-22,5851.2001953125,2744.199951171875,67361.40625
2024-10-23,5797.419921875,2714.39990234375,66432.1953125
2024-10-24,5809.85986328125,2734.89990234375,68161.0546875
2024-10-25,5808.1201171875,2740.89990234375,66642.4140625
2024-10-28,5823.52001953125,2742.89990234375,69907.7578125
2024-10-29,5832.919921875,2768.39990234375,72720.4921875
2024-10-30,5813.669921875,2788.5,72339.5390625
2024-10-31,5705.4501953125,2738.300048828125,70215.1875
2024-11-01,5728.7998046875,2738.60009765625,69482.46875
2024-11-04,5712.68994140625,2736.10009765625,67811.5078125
2024-11-05,5782.759765625,2740.300048828125,69359.5625
2024-11-06,5929.0400390625,2667.60009765625,75639.078125
2024-11-07,5973.10009765625,2698.39990234375,75904.859375
2024-11-08,5995.5400390625,2687.5,76545.4765625
2024-11-11,6001.35009765625,2611.199951171875,88701.484375
2024-11-12,5983.990234375,2600.0,87955.8125
2024-11-13,5985.3798828125,2580.800048828125,90584.1640625
2024-11-14,5949.169921875,2568.199951171875,87250.4296875
2024-11-15,5870.6201171875,2565.699951171875,91066.0078125
2024-11-18,5893.6201171875,2610.60009765625,90542.640625
2024-11-19,5916.97998046875,2627.10009765625,92343.7890625
2024-11-20,5917.10986328125,2648.199951171875,94339.4921875
2024-11-21,5948.7099609375,2672.10009765625,98504.7265625
2024-11-22,5969.33984375,2709.89990234375,98997.6640625
2024-11-25,5987.3701171875,2616.800048828125,93102.296875
2024-11-26,6021.6298828125,2620.300048828125,91985.3203125
2024-11-27,5998.740234375,2639.89990234375,95962.53125
2024-11-28,5998.740234375,2639.89990234375,95652.46875
2024-11-29,6032.3798828125,2657.0,97461.5234375
2024-12-02,6047.14990234375,2634.89990234375,95865.3046875
2024-12-03,6049.8798828125,2644.699951171875,96002.1640625
2024-12-04,6086.490234375,2653.800048828125,98768.53125
2024-12-05,6075.10986328125,2626.60009765625,96593.5703125
2024-12-06,6090.27001953125,2638.60009765625,99920.7109375
2024-12-09,6052.85009765625,2664.89990234375,97432.71875
2024-12-10,6034.91015625,2697.60009765625,96675.4296875
2024-12-11,6084.18994140625,2733.800048828125,101173.03125
2024-12-12,6051.25,2687.5,100043.0
2024-12-13,6051.08984375,2656.0,101459.2578125
2024-12-16,6074.080078125,2651.39990234375,106029.71875
2024-12-17,6050.60986328125,2644.39990234375,106140.6015625
2024-12-18,5872.16015625,2636.5,100041.5390625
2024-12-19,5867.080078125,2592.199951171875,97490.953125
2024-12-20,5930.85009765625,2628.699951171875,97755.9296875
2024-12-23,5974.06982421875,2612.300048828125,94686.2421875
2024-12-24,6040.0400390625,2620.0,98676.09375
2024-12-25,6040.0400390625,2620.0,99299.1953125
2024-12-26,6037.58984375,2638.800048828125,95795.515625
2024-12-27,5970.83984375,2617.199951171875,94164.859375
2024-12-30,5906.93994140625,2606.10009765625,92643.2109375
2024-12-31,5881.6298828125,2629.199951171875,93429.203125
2025-01-01,5881.6298828125,2629.199951171875,93429.203125
